feature_family_id	sample_stem	status	area	apex_rt	peak_start_rt	peak_end_rt	neutral_loss_tag	family_center_mz	family_center_rt	area_baseline_corrected	area_uncertainty	area_uncertainty_formula_version	baseline_residual_mad	area_uncertainty_noise_source	baseline_type	baseline_score	uncertainty_fraction	baseline_fraction	integration_scan_count	area_baseline_corrected_asls	baseline_score_asls
FAM000005	NormalBC2312_DNA	duplicate_assigned	8.51033e+07	12.6515	12.4578	12.8154	DNA_dR	242.114	12.6673	6.66893e+07	43412.4	baseline_residual_mad_v1	7965.74	asls_residual	linear_edge	0.783628	0.000510114	0.783628	10	8.47928e+07	0.996352
FAM000005	TumorBC2263_DNA	duplicate_assigned	1.08662e+07	11.5674	11.4844	11.6502	DNA_dR	242.114	12.6673	7.73897e+06	4732.13	baseline_residual_mad_v1	855.161	asls_residual	linear_edge	0.712206	0.000435491	0.712206	5	1.08529e+07	0.99878
FAM000005	TumorBC2312_DNA	duplicate_assigned	9.30906e+07	12.1866	12.1038	12.3468	DNA_dR	242.114	12.6673	7.48289e+07	29682.7	baseline_residual_mad_v1	7940.2	asls_residual	linear_edge	0.803829	0.000318859	0.803829	7	9.28364e+07	0.99727
FAM000006	BenignfatBC1055_DNA	duplicate_assigned	3.53563e+07	12.642	12.4352	12.8071	DNA_dR	242.115	11.5674	3.12883e+07	22828.7	baseline_residual_mad_v1	2919.08	asls_residual	linear_edge	0.884943	0.000645676	0.884943	10	3.52543e+07	0.997116
FAM000006	BenignfatBC1151_DNA	duplicate_assigned	3.95403e+07	12.6673	12.4619	12.832	DNA_dR	242.115	11.5674	3.47286e+07	28426.9	baseline_residual_mad_v1	3643.52	asls_residual	linear_edge	0.878311	0.000718935	0.878311	10	3.94149e+07	0.996829
FAM000006	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.83419e+07	12.1813	12.057	12.2639	DNA_dR	242.115	11.5674	3.70892e+07	20531.3	baseline_residual_mad_v1	3389.42	asls_residual	linear_edge	0.767227	0.00042471	0.767227	6	4.82702e+07	0.998517
FAM000006	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	5.23444e+07	12.4051	12.198	12.5698	DNA_dR	242.115	11.5674	4.34833e+07	35902.5	baseline_residual_mad_v1	4856.49	asls_residual	linear_edge	0.830715	0.00068589	0.830715	10	5.21707e+07	0.996681
FAM000006	NormalBC2263_DNA	duplicate_assigned	6.3133e+07	12.6797	12.5137	12.8454	DNA_dR	242.115	11.5674	5.0671e+07	41918.5	baseline_residual_mad_v1	5641.04	asls_residual	linear_edge	0.802607	0.000663971	0.802607	9	6.29629e+07	0.997305
FAM000006	NormalBC2312_DNA	duplicate_assigned	8.51033e+07	12.6515	12.4578	12.8154	DNA_dR	242.115	11.5674	6.66893e+07	42089.6	baseline_residual_mad_v1	6997.79	asls_residual	linear_edge	0.783628	0.000494572	0.783628	10	8.47951e+07	0.996379
FAM000006	TumorBC2263_DNA	duplicate_assigned	1.08662e+07	11.5674	11.4844	11.6502	DNA_dR	242.115	11.5674	7.73897e+06	4307.57	baseline_residual_mad_v1	779.048	asls_residual	linear_edge	0.712206	0.00039642	0.712206	5	1.08528e+07	0.998768
FAM000006	TumorBC2312_DNA	duplicate_assigned	9.30906e+07	12.1866	12.1038	12.3468	DNA_dR	242.115	11.5674	7.48289e+07	33769.2	baseline_residual_mad_v1	8643.25	asls_residual	linear_edge	0.803829	0.000362756	0.803829	7	9.28371e+07	0.997277
FAM000007	BenignfatBC1055_DNA	duplicate_assigned	3.53563e+07	12.642	12.4352	12.8071	DNA_dR	242.115	12.642	3.12883e+07	20901.6	baseline_residual_mad_v1	2671.89	asls_residual	linear_edge	0.884943	0.000591172	0.884943	10	3.52535e+07	0.997091
FAM000007	BenignfatBC1151_DNA	duplicate_assigned	3.95403e+07	12.6673	12.4619	12.832	DNA_dR	242.115	12.642	3.47286e+07	26561	baseline_residual_mad_v1	3403.71	asls_residual	linear_edge	0.878311	0.000671746	0.878311	10	3.94135e+07	0.996795
FAM000007	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	4.83419e+07	12.1813	12.057	12.2639	DNA_dR	242.115	12.642	3.70892e+07	20243.5	baseline_residual_mad_v1	3336.05	asls_residual	linear_edge	0.767227	0.000418757	0.767227	6	4.82699e+07	0.99851
FAM000007	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	5.23444e+07	12.4051	12.198	12.5698	DNA_dR	242.115	12.642	4.34833e+07	34190	baseline_residual_mad_v1	4734.5	asls_residual	linear_edge	0.830715	0.000653175	0.830715	10	5.21687e+07	0.996644
FAM000007	NormalBC2263_DNA	duplicate_assigned	6.3133e+07	12.6797	12.5137	12.8454	DNA_dR	242.115	12.642	5.0671e+07	36063	baseline_residual_mad_v1	4853.37	asls_residual	linear_edge	0.802607	0.000571223	0.802607	9	6.29609e+07	0.997273
FAM000007	NormalBC2312_DNA	duplicate_assigned	8.51033e+07	12.6515	12.4578	12.8154	DNA_dR	242.115	12.642	6.66893e+07	43186	baseline_residual_mad_v1	7924.21	asls_residual	linear_edge	0.783628	0.000507454	0.783628	10	8.47929e+07	0.996353
FAM000007	TumorBC2263_DNA	duplicate_assigned	1.08662e+07	11.5674	11.4844	11.6502	DNA_dR	242.115	12.642	7.73897e+06	4662.79	baseline_residual_mad_v1	842.63	asls_residual	linear_edge	0.712206	0.00042911	0.712206	5	1.08529e+07	0.998779
FAM000007	TumorBC2312_DNA	duplicate_assigned	9.30906e+07	12.1866	12.1038	12.3468	DNA_dR	242.115	12.642	7.48289e+07	30328.7	baseline_residual_mad_v1	8112.99	asls_residual	linear_edge	0.803829	0.000325797	0.803829	7	9.28365e+07	0.997271
FAM000008	BenignfatBC1055_DNA	rescued	541146	19.2983	19.2151	19.4228	DNA_dR	242.134	19.558	351533	146.072	baseline_residual_mad_v1	23.9064	asls_residual	linear_edge	0.649609	0.000269931	0.649609	6	540376	0.998578
FAM000008	BenignfatBC1151_DNA	rescued	57011.6	19.4109	19.4109	19.4523	DNA_dR	242.134	19.558	0	35.3631	baseline_residual_mad_v1	10.0394	asls_residual	linear_edge	0	0.000620279	0	2	56995.6	0.99972
FAM000008	Breast_Cancer_Tissue_pooled_QC3	rescued	374233	19.4382	19.3966	19.6878	DNA_dR	242.134	19.558	374233	1050.34	baseline_residual_mad_v1	148.996	asls_residual	linear_edge	1	0.00280665	1	8	372196	0.994558
FAM000008	Breast_Cancer_Tissue_pooled_QC5	detected	64091.1	19.558	19.558	19.5998	DNA_dR	242.134	19.558	0	33.0797	baseline_residual_mad_v1	26.4788	asls_residual	linear_edge	0	0.000516135	0	2	63973.9	0.998172
FAM000008	NormalBC2263_DNA	rescued	74465.7	20.0614	19.0796	20.103	DNA_dR	242.134	19.558	74465.7	577.794	baseline_residual_mad_v1	43.8235	asls_residual	linear_edge	1	0.00775919	1	28	74315	0.997977
FAM000008	NormalBC2312_DNA	rescued	724829	18.9406	18.8203	19.1458	DNA_dR	242.134	19.558	341404	217.812	baseline_residual_mad_v1	31.8901	asls_residual	linear_edge	0.471013	0.000300502	0.471013	9	723330	0.997932
FAM000008	TumorBC2263_DNA	rescued	63922.2	18.4222	18.4222	18.4636	DNA_dR	242.134	19.558	0	324.83	baseline_residual_mad_v1	92.2525	asls_residual	linear_edge	0	0.00508165	0	2	63681.9	0.996241
FAM000008	TumorBC2312_DNA	rescued	117266	19.5421	18.7483	19.5832	DNA_dR	242.134	19.558	55035.1	1756.73	baseline_residual_mad_v1	232.082	asls_residual	linear_edge	0.469319	0.0149807	0.469319	31	116791	0.995952
FAM000009	BenignfatBC1055_DNA	rescued	4.45872e+06	12.6007	11.8914	12.8483	DNA_dR	243.118	12.3726	4.45872e+06	3545.1	baseline_residual_mad_v1	281.104	asls_residual	linear_edge	1	0.000795094	1	26	4.44655e+06	0.997271
FAM000009	BenignfatBC1151_DNA	rescued	5.01828e+06	12.6261	12.4619	12.832	DNA_dR	243.118	12.3726	4.70499e+06	2632.44	baseline_residual_mad_v1	337.371	asls_residual	linear_edge	0.937572	0.00052457	0.937572	10	5.00632e+06	0.997617
FAM000009	Breast_Cancer_Tissue_pooled_QC3	detected	6.41584e+06	12.1813	12.057	12.2639	DNA_dR	243.118	12.3726	4.9849e+06	2501.23	baseline_residual_mad_v1	412.916	asls_residual	linear_edge	0.776967	0.000389851	0.776967	6	6.40707e+06	0.998632
FAM000009	Breast_Cancer_Tissue_pooled_QC5	detected	6.62546e+06	12.4051	12.198	12.611	DNA_dR	243.118	12.3726	5.7647e+06	3653.13	baseline_residual_mad_v1	476.727	asls_residual	linear_edge	0.870082	0.000551378	0.870082	11	6.606e+06	0.997062
FAM000009	NormalBC2263_DNA	rescued	8.24367e+06	12.7211	12.5137	12.8454	DNA_dR	243.118	12.3726	6.58996e+06	3969.71	baseline_residual_mad_v1	534.213	asls_residual	linear_edge	0.799396	0.000481546	0.799396	9	8.2247e+06	0.997699
FAM000009	NormalBC2312_DNA	detected	1.07855e+07	12.6515	12.4373	12.8154	DNA_dR	243.118	12.3726	8.57418e+06	4698.41	baseline_residual_mad_v1	823.818	asls_residual	linear_edge	0.794975	0.000435624	0.794975	11	1.0755e+07	0.997171
FAM000009	TumorBC2263_DNA	rescued	1.32669e+06	11.5674	11.4844	11.6914	DNA_dR	243.118	12.3726	995765	406.627	baseline_residual_mad_v1	67.1467	asls_residual	linear_edge	0.750566	0.000306499	0.750566	6	1.3252e+06	0.998878
FAM000009	TumorBC2312_DNA	rescued	1.20301e+07	12.2276	12.1038	12.3468	DNA_dR	243.118	12.3726	9.65172e+06	2792.8	baseline_residual_mad_v1	753.882	asls_residual	linear_edge	0.802297	0.000232151	0.802297	7	1.20099e+07	0.998324
FAM000010	BenignfatBC1055_DNA	duplicate_assigned	4.45872e+06	12.6007	11.8914	12.8483	DNA_dR	243.118	12.4051	4.45872e+06	3626.31	baseline_residual_mad_v1	287.485	asls_residual	linear_edge	1	0.000813309	1	26	4.44654e+06	0.997269
FAM000010	BenignfatBC1151_DNA	duplicate_assigned	5.01828e+06	12.6261	12.4619	12.832	DNA_dR	243.118	12.4051	4.70499e+06	2652.56	baseline_residual_mad_v1	339.95	asls_residual	linear_edge	0.937572	0.000528579	0.937572	10	5.0063e+06	0.997614
FAM000010	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.41584e+06	12.1813	12.057	12.2639	DNA_dR	243.118	12.4051	4.9849e+06	2498.12	baseline_residual_mad_v1	412.017	asls_residual	linear_edge	0.776967	0.000389367	0.776967	6	6.40706e+06	0.998631
FAM000010	Breast_Cancer_Tissue_pooled_QC5	detected	6.62546e+06	12.4051	12.198	12.611	DNA_dR	243.118	12.4051	5.7647e+06	3653.13	baseline_residual_mad_v1	476.727	asls_residual	linear_edge	0.870082	0.000551378	0.870082	11	6.606e+06	0.997062
FAM000010	NormalBC2263_DNA	duplicate_assigned	8.24367e+06	12.7211	12.5137	12.8454	DNA_dR	243.118	12.4051	6.58996e+06	4011.28	baseline_residual_mad_v1	539.82	asls_residual	linear_edge	0.799396	0.000486589	0.799396	9	8.22466e+06	0.997695
FAM000010	NormalBC2312_DNA	duplicate_assigned	1.07855e+07	12.6515	12.4373	12.8154	DNA_dR	243.118	12.4051	8.57418e+06	4521.5	baseline_residual_mad_v1	791.042	asls_residual	linear_edge	0.794975	0.000419222	0.794975	11	1.07549e+07	0.997169
FAM000010	TumorBC2263_DNA	duplicate_assigned	1.32669e+06	11.5674	11.4844	11.6914	DNA_dR	243.118	12.4051	995765	399.844	baseline_residual_mad_v1	65.9938	asls_residual	linear_edge	0.750566	0.000301385	0.750566	6	1.3252e+06	0.99888
FAM000010	TumorBC2312_DNA	duplicate_assigned	1.20301e+07	12.2276	12.1038	12.3468	DNA_dR	243.118	12.4051	9.65172e+06	2712.2	baseline_residual_mad_v1	725.519	asls_residual	linear_edge	0.802297	0.000225451	0.802297	7	1.20099e+07	0.998321
FAM000011	BenignfatBC1055_DNA	rescued	4.45872e+06	12.6007	11.8914	12.8483	DNA_dR	243.118	12.6515	4.45872e+06	3618.75	baseline_residual_mad_v1	286.886	asls_residual	linear_edge	1	0.000811613	1	26	4.44653e+06	0.997267
FAM000011	BenignfatBC1151_DNA	rescued	5.01828e+06	12.6261	12.4619	12.832	DNA_dR	243.118	12.6515	4.70499e+06	2651.26	baseline_residual_mad_v1	339.784	asls_residual	linear_edge	0.937572	0.000528321	0.937572	10	5.0063e+06	0.997612
FAM000011	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	6.41584e+06	12.1813	12.057	12.2639	DNA_dR	243.118	12.6515	4.9849e+06	2462.05	baseline_residual_mad_v1	405.735	asls_residual	linear_edge	0.776967	0.000383745	0.776967	6	6.40707e+06	0.998632
FAM000011	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	6.62546e+06	12.4051	12.198	12.611	DNA_dR	243.118	12.6515	5.7647e+06	3661.86	baseline_residual_mad_v1	483.675	asls_residual	linear_edge	0.870082	0.000552695	0.870082	11	6.60597e+06	0.997058
FAM000011	NormalBC2263_DNA	rescued	8.24367e+06	12.7211	12.5137	12.8454	DNA_dR	243.118	12.6515	6.58996e+06	4051.84	baseline_residual_mad_v1	545.297	asls_residual	linear_edge	0.799396	0.000491509	0.799396	9	8.22464e+06	0.997692
FAM000011	NormalBC2312_DNA	detected	1.07855e+07	12.6515	12.4373	12.8154	DNA_dR	243.118	12.6515	8.57418e+06	4698.41	baseline_residual_mad_v1	823.818	asls_residual	linear_edge	0.794975	0.000435624	0.794975	11	1.0755e+07	0.997171
FAM000011	TumorBC2263_DNA	duplicate_assigned	1.32669e+06	11.5674	11.4844	11.6914	DNA_dR	243.118	12.6515	995765	426.645	baseline_residual_mad_v1	70.3829	asls_residual	linear_edge	0.750566	0.000321587	0.750566	6	1.3252e+06	0.998882
FAM000011	TumorBC2312_DNA	duplicate_assigned	1.20301e+07	12.2276	12.1038	12.3468	DNA_dR	243.118	12.6515	9.65172e+06	2536.51	baseline_residual_mad_v1	679.203	asls_residual	linear_edge	0.802297	0.000210847	0.802297	7	1.20099e+07	0.998317
FAM000012	Breast_Cancer_Tissue_pooled_QC3	detected	150377	18.9792	18.9382	18.9792	DNA_dR	243.146	19.2477	0	72.3418	baseline_residual_mad_v1	20.5303	asls_residual	linear_edge	0	0.000481068	0	2	150331	0.999694
FAM000012	Breast_Cancer_Tissue_pooled_QC5	detected	1.00525e+06	19.5162	19.2655	19.558	DNA_dR	243.146	19.2477	1.00525e+06	101.201	baseline_residual_mad_v1	35.9019	asls_residual	linear_edge	1	0.000100672	1	10	1.00264e+06	0.9974
FAM000013	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	150377	18.9792	18.9382	18.9792	DNA_dR	243.146	19.5162	0	71.5626	baseline_residual_mad_v1	20.3036	asls_residual	linear_edge	0	0.000475887	0	2	150331	0.999694
FAM000013	Breast_Cancer_Tissue_pooled_QC5	detected	1.00525e+06	19.5162	19.2655	19.558	DNA_dR	243.146	19.5162	1.00525e+06	101.201	baseline_residual_mad_v1	35.9019	asls_residual	linear_edge	1	0.000100672	1	10	1.00264e+06	0.9974
FAM000014	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	150377	18.9792	18.9382	18.9792	DNA_dR	243.146	19.5998	0	71.4248	baseline_residual_mad_v1	20.2634	asls_residual	linear_edge	0	0.000474971	0	2	150331	0.999695
FAM000014	Breast_Cancer_Tissue_pooled_QC5	detected	514155	19.5998	19.5998	19.7556	DNA_dR	243.146	19.5998	22625.9	61.902	baseline_residual_mad_v1	31.6282	asls_residual	linear_edge	0.044006	0.000120396	0.044006	5	512267	0.996327
FAM000015	BenignfatBC1055_DNA	duplicate_assigned	1.20156e+06	12.6007	12.4352	12.7658	DNA_dR	244.13	12.3631	1.20156e+06	441.173	baseline_residual_mad_v1	59.4464	asls_residual	linear_edge	1	0.000367168	1	9	1.20006e+06	0.998758
FAM000015	BenignfatBC1151_DNA	duplicate_assigned	1.34624e+06	12.5847	12.5031	12.7496	DNA_dR	244.13	12.3631	769995	572.848	baseline_residual_mad_v1	87.7487	asls_residual	linear_edge	0.571958	0.000425516	0.571958	7	1.34407e+06	0.998388
FAM000015	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.59678e+06	12.1813	10.8966	12.2639	DNA_dR	244.13	12.3631	1.33172e+06	1311.99	baseline_residual_mad_v1	90.9097	asls_residual	linear_edge	0.834006	0.000821647	0.834006	34	1.59499e+06	0.998884
FAM000015	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	950419	12.3631	12.3217	12.5285	DNA_dR	244.13	12.3631	588317	342.455	baseline_residual_mad_v1	60.5102	asls_residual	linear_edge	0.619008	0.00036032	0.619008	6	949285	0.998807
FAM000015	NormalBC2263_DNA	duplicate_assigned	2.54003e+06	12.6797	12.5552	12.8454	DNA_dR	244.13	12.3631	2.128e+06	1041.53	baseline_residual_mad_v1	148.667	asls_residual	linear_edge	0.837784	0.000410045	0.837784	8	2.53571e+06	0.998296
FAM000015	NormalBC2312_DNA	duplicate_assigned	3.7856e+06	12.6934	12.4979	12.8982	DNA_dR	244.13	12.3631	3.40736e+06	1518.92	baseline_residual_mad_v1	265.736	asls_residual	linear_edge	0.900087	0.000401236	0.900087	11	3.77518e+06	0.997248
FAM000015	TumorBC2263_DNA	duplicate_assigned	55589.9	11.5674	11.5674	11.6088	DNA_dR	244.13	12.3631	0	20.2792	baseline_residual_mad_v1	5.7993	asls_residual	linear_edge	0	0.0003648	0	2	55564.9	0.99955
FAM000015	TumorBC2312_DNA	duplicate_assigned	2.94689e+06	12.2276	12.1038	12.3057	DNA_dR	244.13	12.3631	2.0623e+06	602.352	baseline_residual_mad_v1	174.041	asls_residual	linear_edge	0.699824	0.000204403	0.699824	6	2.94292e+06	0.998654
FAM000016	BenignfatBC1055_DNA	duplicate_assigned	1.20156e+06	12.6007	12.4352	12.7658	DNA_dR	244.13	12.6007	1.20156e+06	431.745	baseline_residual_mad_v1	58.176	asls_residual	linear_edge	1	0.000359322	1	9	1.20006e+06	0.998756
FAM000016	BenignfatBC1151_DNA	duplicate_assigned	1.34624e+06	12.5847	12.5031	12.7496	DNA_dR	244.13	12.6007	769995	572.632	baseline_residual_mad_v1	87.707	asls_residual	linear_edge	0.571958	0.000425356	0.571958	7	1.34407e+06	0.998388
FAM000016	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.59678e+06	12.1813	10.8966	12.2639	DNA_dR	244.13	12.6007	1.33172e+06	1309.16	baseline_residual_mad_v1	90.6366	asls_residual	linear_edge	0.834006	0.000819879	0.834006	34	1.595e+06	0.998885
FAM000016	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	950419	12.3631	12.3217	12.5285	DNA_dR	244.13	12.6007	588317	342.933	baseline_residual_mad_v1	61.3558	asls_residual	linear_edge	0.619008	0.000360823	0.619008	6	949284	0.998806
FAM000016	NormalBC2263_DNA	duplicate_assigned	2.54003e+06	12.6797	12.5552	12.8454	DNA_dR	244.13	12.6007	2.128e+06	1069.61	baseline_residual_mad_v1	152.681	asls_residual	linear_edge	0.837784	0.000421102	0.837784	8	2.5357e+06	0.998294
FAM000016	NormalBC2312_DNA	duplicate_assigned	3.7856e+06	12.6934	12.4979	12.8982	DNA_dR	244.13	12.6007	3.40736e+06	1567.92	baseline_residual_mad_v1	274.31	asls_residual	linear_edge	0.900087	0.000414181	0.900087	11	3.77517e+06	0.997245
FAM000016	TumorBC2263_DNA	duplicate_assigned	55589.9	11.5674	11.5674	11.6088	DNA_dR	244.13	12.6007	0	21.1624	baseline_residual_mad_v1	6.04681	asls_residual	linear_edge	0	0.000380688	0	2	55564.9	0.999551
FAM000016	TumorBC2312_DNA	duplicate_assigned	2.94689e+06	12.2276	12.1038	12.3057	DNA_dR	244.13	12.6007	2.0623e+06	571.829	baseline_residual_mad_v1	165.222	asls_residual	linear_edge	0.699824	0.000194045	0.699824	6	2.94291e+06	0.998651
FAM000017	BenignfatBC1055_DNA	duplicate_assigned	1.20156e+06	12.6007	12.4352	12.7658	DNA_dR	244.13	12.6797	1.20156e+06	438.851	baseline_residual_mad_v1	59.1455	asls_residual	linear_edge	1	0.000365235	1	9	1.20006e+06	0.998755
FAM000017	BenignfatBC1151_DNA	duplicate_assigned	1.34624e+06	12.5847	12.5031	12.7496	DNA_dR	244.13	12.6797	769995	571.372	baseline_residual_mad_v1	87.514	asls_residual	linear_edge	0.571958	0.000424419	0.571958	7	1.34407e+06	0.998388
FAM000017	Breast_Cancer_Tissue_pooled_QC3	duplicate_assigned	1.59678e+06	12.1813	10.8966	12.2639	DNA_dR	244.13	12.6797	1.33172e+06	1306.39	baseline_residual_mad_v1	90.3947	asls_residual	linear_edge	0.834006	0.000818142	0.834006	34	1.595e+06	0.998885
FAM000017	Breast_Cancer_Tissue_pooled_QC5	duplicate_assigned	950419	12.3631	12.3217	12.5285	DNA_dR	244.13	12.6797	588317	342.252	baseline_residual_mad_v1	61.1849	asls_residual	linear_edge	0.619008	0.000360106	0.619008	6	949284	0.998805
FAM000017	NormalBC2263_DNA	duplicate_assigned	2.54003e+06	12.6797	12.5552	12.8454	DNA_dR	244.13	12.6797	2.128e+06	1070.71	baseline_residual_mad_v1	152.837	asls_residual	linear_edge	0.837784	0.000421533	0.837784	8	2.5357e+06	0.998293
FAM000017	NormalBC2312_DNA	duplicate_assigned	3.7856e+06	12.6934	12.4979	12.8982	DNA_dR	244.13	12.6797	3.40736e+06	1605.2	baseline_residual_mad_v1	280.837	asls_residual	linear_edge	0.900087	0.000424029	0.900087	11	3.77516e+06	0.997243
